A,ProductName,InArea,MbaId,ProductSerialNumber,commodity,AnnualConsumption,StartDate,ContractDuration,OrderDate,Status,PriceGuarantee,PriceDate,PriceChange,OrigBaseCosts,OrigKwhCosts,OrigKwhMargin,OrigbaseMargin,CurrentBasePriceNet,CurrentKwhPriceNet,CatalogBasePrice,CatalogKwhPrice,CurrentBaseCost,CurrentKwhCost,CurrentKwhRohmarge,CurrentBaseRohmarge,BaseNewPriceProposed,KwhNewPriceProposed,NewPriceInclude,NewPriceStartdate,CurrentBaseTargetMargin,CurrentKwhTargetMargin
A2,12,False,en-1147970204,ev-lidwv4534,gas,16910,2021-01-07,2022-01-06 00:00:00,2021-01-15,active,2022-01-06 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,31634997,8001982647,gas,73734.1,2021-01-16,2022-01-15 00:00:00,2021-01-15,active,2022-01-15 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,31634997,8001982646,power,2366,2021-01-16,2022-01-15 00:00:00,2021-01-15,active,2022-01-15 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-5904185625,ev-fbetn6047,gas,8283,2021-02-01,2022-01-31 00:00:00,2021-01-15,active,2022-01-31 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-5904185625,ev-uhlln9876,power,977,2021-02-01,2022-01-31 00:00:00,2021-01-15,active,2022-01-31 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-4995761220,ev-faxip7300,power,406,2021-02-01,2022-01-31 00:00:00,2021-01-15,active,2022-01-31 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-1142609534,ev-djkjy4282,gas,13605,2021-02-20,2022-02-19 00:00:00,2021-01-15,active,2022-02-19 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-3639876378,ev-wxzhi9929,gas,36101,2021-03-17,2022-03-16 00:00:00,2021-01-16,active,2022-03-16 00:00:00,2020-10-01,False,172.55,3.4974,0.15,32.0,204.55,3.65,259.64,14.66,227.64,3.907,-0.2570000000000001,-23.089999999999975,259.64,4.0600000000000005,,,32.0,10.75
A2,12,False,en-3639876378,ev-oxkvo2051,power,2420,2021-02-02,2022-02-01 00:00:00,2021-01-16,active,2022-02-01 00:00:00,2020-10-01,False,125.5,21.12,0.7,24.0,149.5,21.82,169.85,34.98,152.46,17.883,3.937000000000001,-2.960000000000008,176.45999999999998,18.579999999999995,,,17.39,17.1
A2,12,False,en-3995857368,ev-aaywr3490,power,354,2021-01-13,2022-01-12 00:00:00,2021-01-16,active,2022-01-12 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-6086542997,ev-jdlpl1505,power,1508,2021-01-01,2021-12-31 00:00:00,2021-01-16,active,2021-12-31 00:00:00,2020-10-01,False,63.43,22.46,0.7,24.0,87.43,23.16,107.83,37.41,90.44,20.313,2.8470000000000013,-3.009999999999991,114.44,21.009999999999994,,,17.39,17.1
A2,12,False,en-7636484250,ev-uivnu4220,gas,7668,2021-02-04,2022-02-03 00:00:00,2021-01-16,active,2022-02-03 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-7636484250,ev-dmyks5789,power,2902,2021-01-14,2022-01-13 00:00:00,2021-01-16,active,2022-01-13 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-7177766032,ev-lkjwx8378,power,827,2021-01-16,2022-01-15 00:00:00,2021-01-16,active,2022-01-15 00:00:00,2020-10-01,False,63.43,22.46,0.7,24.0,87.43,23.16,107.83,37.41,90.44,20.313,2.8470000000000013,-3.009999999999991,114.44,21.009999999999994,,,17.39,17.1
A2,12,False,31668335,8003993955,gas,9864.6,2021-01-17,2022-01-16 00:00:00,2021-01-16,active,2022-01-16 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-9933207384,ev-occyw3050,power,266,2021-01-16,2022-01-15 00:00:00,2021-01-16,active,2022-01-15 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-1808495236,ev-ecpmp1779,power,885,2021-01-19,2022-01-18 00:00:00,2021-01-16,active,2022-01-18 00:00:00,2020-10-01,False,98.84,22.9,0.7,24.0,122.84,23.6,146.49,37.11,129.1,20.013,3.5869999999999997,-6.259999999999991,153.10000000000002,20.709999999999997,,,17.39,17.1
A2,12,False,31668335,8003993954,power,1151,2021-01-17,2022-01-16 00:00:00,2021-01-16,active,2022-01-16 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,31115925,95587079,gas,66669,2021-01-17,2022-01-16 00:00:00,2021-01-16,active,2022-01-16 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,31115925,95587078,power,3365,2021-01-17,2022-01-16 00:00:00,2021-01-16,active,2022-01-16 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,31165969,98911181,power,1224,2021-01-17,2022-01-16 00:00:00,2021-01-16,active,2022-01-16 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-0577511330,ev-xrodz8669,power,1051,2021-01-17,2022-01-16 00:00:00,2021-01-16,active,2022-01-16 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-0619462732,ev-hirlv8571,power,2220,2021-02-01,2022-01-31 00:00:00,2021-01-16,active,2022-01-31 00:00:00,2020-10-01,False,92.69,21.28,0.7,24.0,116.69,21.98,144.25,35.9,126.86,18.803,3.1769999999999996,-10.170000000000002,150.86,19.499999999999996,,,17.39,17.1
A2,12,False,en-8971721512,ev-bzctm5387,power,1738,2021-02-05,2022-02-04 00:00:00,2021-01-16,active,2022-02-04 00:00:00,2020-10-01,False,49.78,22.16,0.7,24.0,73.78,22.86,93.96,37.43,76.57,20.333,2.527000000000001,-2.789999999999992,100.57,21.029999999999998,,,17.39,17.1
A2,12,False,en-0252976642,ev-vgpew2166,power,1818,2021-01-01,2021-12-31 00:00:00,2021-01-16,active,2021-12-31 00:00:00,2020-10-01,False,90.86,21.68,0.7,24.0,114.86,22.38,148.97,36.94,131.58,19.843,2.536999999999999,-16.720000000000013,155.57999999999998,20.539999999999996,,,17.39,17.1
A2,12,False,en-5661783232,ev-auhkk4316,gas,7967,2021-01-16,2022-01-15 00:00:00,2021-01-16,active,2022-01-15 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-2425319031,ev-sxrag1351,power,2251,2021-03-01,2022-02-28 00:00:00,2021-01-16,active,2022-02-28 00:00:00,2020-10-01,False,98.31,22.0,0.7,24.0,122.31,22.7,149.61,37.07,132.22,19.973,2.7270000000000003,-9.909999999999997,156.22000000000003,20.669999999999998,,,17.39,17.1
A2,12,False,en-3946633140,ev-jfetk6565,power,609,2021-01-15,2022-01-14 00:00:00,2021-01-16,active,2022-01-14 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-8626469400,ev-aflbc9731,power,912,2021-01-01,2021-12-31 00:00:00,2021-01-16,active,2021-12-31 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,EASY,False,en-0294427208,ev-mkmvd9496,gas,25230,2022-01-01,2022-01-01 00:00:00,2021-01-17,active,2022-01-01 00:00:00,2020-10-01,False,75.98,3.8514,0.2,40.0,115.98,4.05,163.22,14.81,123.22,4.358,-0.30799999999999983,-7.239999999999995,163.22,4.560000000000001,,,40.0,10.45
A2,12,False,en-0614655892,ev-zhvoj9137,gas,14324,2021-02-05,2022-02-04 00:00:00,2021-01-17,active,2022-02-04 00:00:00,2020-10-01,False,101.93,3.6824,0.15,32.0,133.93,3.83,180.25,15.06,148.25,4.307,-0.4770000000000003,-14.319999999999993,180.25,4.460000000000001,,,32.0,10.75
A2,12,False,en-8252829166,ev-ncwjm9438,power,2634,2021-03-01,2022-02-28 00:00:00,2021-01-17,active,2022-02-28 00:00:00,2020-10-01,False,136.83,20.01,0.7,24.0,160.83,20.71,181.01,34.59,163.62,17.493,3.2170000000000023,-2.789999999999992,187.62,18.19,,,17.39,17.1
A2,12,False,en-1271023580,ev-twgkz1180,gas,983,2021-02-18,2022-02-17 00:00:00,2021-01-17,active,2022-02-17 00:00:00,2020-10-01,False,91.34,3.9571,0.15,32.0,123.34,4.11,169.66,15.23,137.66,4.4837,-0.3736999999999995,-14.319999999999993,169.66,4.630000000000001,,,32.0,10.75
A2,12,False,en-1271023580,ev-wdypd4975,power,696,2021-05-01,2022-04-30 00:00:00,2021-01-17,active,2022-04-30 00:00:00,2020-10-01,False,75.84,21.76,0.7,24.0,99.84,22.46,130.02,36.21,112.63,19.113,3.3470000000000013,-12.789999999999992,136.63,19.81,,,17.39,17.1
A2,12,False,en-4533711067,ev-dxtgo2785,power,1117,2021-01-01,2021-12-31 00:00:00,2021-01-17,active,2021-12-31 00:00:00,2020-10-01,False,90.86,22.08,0.7,24.0,114.86,22.78,148.97,37.34,131.58,20.243,2.5370000000000026,-16.720000000000013,155.57999999999998,20.94,,,17.39,17.1
A2,12,False,en-5933378191,ev-vrhqc8129,power,681,2021-01-01,2021-12-31 00:00:00,2021-01-18,active,2021-12-31 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-5933378191,ev-grneg6156,gas,6138,2021-01-01,2021-12-31 00:00:00,2021-01-18,active,2021-12-31 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,30944532,85732350,power,1555,2021-01-19,2022-01-18 00:00:00,2021-01-18,active,2022-01-18 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,31725359,8004455506,power,1889,2021-01-19,2022-01-18 00:00:00,2021-01-18,active,2022-01-18 00:00:00,2020-10-01,False,63.58,22.75,0.1,2.0,65.58,22.85,96.64,34.8,89.7,19.503,3.3470000000000013,-24.120000000000005,91.7,19.599999999999998,,,6.94,15.3
A2,12,False,31671914,8004026266,power,4877,2021-01-19,2022-01-18 00:00:00,2021-01-18,active,2022-01-18 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,31615107,8001845762,gas,55384.9,2021-01-19,2022-01-18 00:00:00,2021-01-18,active,2022-01-18 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,31612029,8001820636,power,4613,2021-01-19,2022-01-18 00:00:00,2021-01-18,active,2022-01-18 00:00:00,2020-10-01,False,63.58,22.75,0.1,2.0,65.58,22.85,96.64,34.8,89.7,19.503,3.3470000000000013,-24.120000000000005,91.7,19.599999999999998,,,6.94,15.3
A2,12,False,39007378,82963200,power,566,2021-01-19,2022-01-18 00:00:00,2021-01-18,active,2022-01-18 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,31488630,8000896803,power,2540,2021-01-19,2022-01-18 00:00:00,2021-01-18,active,2022-01-18 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-8838817321,ev-yxxol7813,power,300,2021-01-19,2022-01-18 00:00:00,2021-01-18,active,2022-01-18 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-3996814855,ev-oxzbv0912,power,1500,2021-02-04,2022-02-03 00:00:00,2021-01-18,active,2022-02-03 00:00:00,2020-10-01,False,98.31,22.0,0.7,24.0,122.31,22.7,149.61,37.07,132.22,19.973,2.7270000000000003,-9.909999999999997,156.22000000000003,20.669999999999998,,,17.39,17.1
A2,12,False,en-9002398643,ev-azdiu2952,power,2113,2021-03-01,2022-02-28 00:00:00,2021-01-18,active,2022-02-28 00:00:00,2020-10-01,False,86.97,21.09,0.7,24.0,110.97,21.79,131.15,35.84,113.76,18.743,3.0470000000000006,-2.7900000000000063,137.76,19.44,,,17.39,17.1
A2,12,False,en-3130411055,ev-xqfac8715,gas,28138,2021-02-06,2022-02-05 00:00:00,2021-01-18,active,2022-02-05 00:00:00,2020-10-01,False,102.83,3.9794,0.15,32.0,134.83,4.13,188.35,15.19,156.35,4.441,-0.31099999999999994,-21.519999999999982,188.35,4.59,,,32.0,10.75
A2,12,False,en-3130411055,ev-yslni0782,power,3570,2021-02-06,2022-02-05 00:00:00,2021-01-18,active,2022-02-05 00:00:00,2020-10-01,False,68.76,22.72,0.7,24.0,92.76,23.42,115.88,36.36,98.49,19.263,4.157,-5.72999999999999,122.49,19.959999999999997,,,17.39,17.1
A2,12,False,31108859,ev-uqrqm1936,power,,2021-01-19,2022-01-18 00:00:00,2021-01-18,active,2022-01-18 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-3262220985,ev-cdnay4874,power,1429,2021-01-15,2022-01-14 00:00:00,2021-01-18,active,2022-01-14 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-3262220985,ev-gxaxm2156,gas,20350,2021-01-15,2022-01-14 00:00:00,2021-01-18,active,2022-01-14 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-4595645484,ev-zlfti9282,power,615,2021-01-18,2022-01-17 00:00:00,2021-01-18,active,2022-01-17 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,31601211,ev-lfckg2697,power,1621,2021-01-09,2022-01-08 00:00:00,2021-01-18,active,2022-01-08 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,31601211,ev-ioeha4262,gas,13647,2021-01-09,2022-01-08 00:00:00,2021-01-18,active,2022-01-08 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-4768039788,ev-yhaye0142,power,3227,2021-01-18,2022-01-17 00:00:00,2021-01-18,active,2022-01-17 00:00:00,2020-10-01,False,63.58,22.75,0.1,2.0,65.58,22.85,96.64,34.8,89.7,19.503,3.3470000000000013,-24.120000000000005,91.7,19.599999999999998,,,6.94,15.3
A2,12,False,31317935,98769751,gas,22686.9,2021-01-19,2022-01-18 00:00:00,2021-01-18,active,2022-01-18 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,31317935,98769750,power,2720,2021-01-19,2022-01-18 00:00:00,2021-01-18,active,2022-01-18 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-4339035562,ev-yyqac4871,power,3005,2021-01-01,2021-12-31 00:00:00,2021-01-18,active,2021-12-31 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-4339035562,ev-qiakt2115,gas,3820,2021-01-01,2021-12-31 00:00:00,2021-01-18,active,2021-12-31 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,30247309,80427858,power,1360,2021-01-19,2022-01-18 00:00:00,2021-01-18,active,2022-01-18 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,30899820,85460085,gas,38485.3,2021-01-19,2022-01-18 00:00:00,2021-01-18,active,2022-01-18 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,30899820,85460084,power,2106,2021-01-19,2022-01-18 00:00:00,2021-01-18,active,2022-01-18 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-1389542687,ev-yyfnq2348,power,1182,2021-01-04,2022-01-03 00:00:00,2021-01-18,active,2022-01-03 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,30427341,ev-oxdrk6760,power,389,2021-01-18,2022-01-17 00:00:00,2021-01-18,active,2022-01-17 00:00:00,2020-10-01,False,63.58,22.75,0.1,2.0,65.58,22.85,96.64,34.8,89.7,19.503,3.3470000000000013,-24.120000000000005,91.7,19.599999999999998,,,6.94,15.3
A2,12,False,en-9295723523,ev-nzlgy0747,power,811,2021-01-01,2021-12-31 00:00:00,2021-01-18,active,2021-12-31 00:00:00,2020-10-01,False,98.31,22.8,0.7,24.0,122.31,23.5,149.61,37.87,132.22,20.773,2.7270000000000003,-9.909999999999997,156.22000000000003,21.469999999999995,,,17.39,17.1
A2,12,False,31717921,8004399305,gas,15079.41176,2021-01-19,2022-01-18 00:00:00,2021-01-18,active,2022-01-18 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,en-2017338050,ev-bwezv6995,power,1171,2021-01-19,2022-01-18 00:00:00,2021-01-18,active,2022-01-18 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,31557216,8001438911,power,3657,2021-01-19,2022-01-18 00:00:00,2021-01-18,active,2022-01-18 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,31140593,96596689,power,1881,2021-01-19,2022-01-18 00:00:00,2021-01-18,active,2022-01-18 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,31140593,96596690,gas,38802.8,2021-01-19,2022-01-18 00:00:00,2021-01-18,active,2022-01-18 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,31343547,99044672,power,3347,2021-01-19,2022-01-18 00:00:00,2021-01-18,active,2022-01-18 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,30626530,82419862,gas,9092.4,2021-01-19,2022-01-18 00:00:00,2021-01-18,active,2022-01-18 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,30626530,82419861,power,630,2021-01-19,2022-01-18 00:00:00,2021-01-18,active,2022-01-18 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,31622626,ev-tocod5955,gas,1842,2021-01-20,2022-01-19 00:00:00,2021-01-18,active,2022-01-19 00:00:00,2020-10-01,False,124.85,4.4294,0.15,32.0,156.85,4.58,158.29,12.48,176.19,5.0327,-0.4527000000000001,-19.340000000000003,208.19,5.180000000000001,,,-17.9,7.45
A2,12,False,30086410,96796641,power,1675,2021-01-19,2022-01-18 00:00:00,2021-01-18,active,2022-01-18 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,30739715,84625035,power,2415,2021-01-19,2022-01-18 00:00:00,2021-01-18,active,2022-01-18 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-4932258173,ev-rotwf2068,power,4016,2021-01-19,2022-01-18 00:00:00,2021-01-18,active,2022-01-18 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-7826685526,ev-etxvi3237,power,184,2021-01-01,2021-12-31 00:00:00,2021-01-18,active,2021-12-31 00:00:00,2020-10-01,False,63.58,22.75,0.7,24.0,87.58,23.45,107.09,36.6,89.7,19.503,3.946999999999999,-2.1200000000000045,113.7,20.2,,,17.39,17.1
A2,12,False,en-3579077730,ev-oormg9899,power,1413,2021-01-15,2022-01-14 00:00:00,2021-01-18,active,2022-01-14 00:00:00,2020-10-01,False,82.75,20.99,0.7,24.0,106.75,21.69,126.93,35.72,109.54,18.623,3.067,-2.7900000000000063,133.54000000000002,19.319999999999997,,,17.39,17.1
A2,12,False,en-0870751492,ev-gsdbd8137,power,2201,2021-02-06,2022-02-05 00:00:00,2021-01-18,active,2022-02-05 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-9837650176,ev-ojhut7252,power,2985,2021-02-02,2022-02-01 00:00:00,2021-01-18,active,2022-02-01 00:00:00,2020-10-01,False,77.36,21.17,0.7,24.0,101.36,21.87,121.54,35.64,104.15,18.543,3.3270000000000017,-2.7900000000000063,128.15,19.24,,,17.39,17.1
A2,12,False,30012269,81326035,power,4615,2021-01-19,2022-01-18 00:00:00,2021-01-18,active,2022-01-18 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-0306923541,ev-lkijp2305,power,1146,2021-01-15,2022-01-14 00:00:00,2021-01-18,active,2022-01-14 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,en-5787656791,ev-niayq0312,power,1748,2021-01-15,2022-01-14 00:00:00,2021-01-18,active,2022-01-14 00:00:00,2020-10-01,False,63.58,23.55,0.1,2.0,65.58,23.65,96.64,35.6,89.7,20.303,3.3469999999999978,-24.120000000000005,91.7,20.400000000000002,,,6.94,15.3
A2,12,False,30494610,81871269,power,2742,2021-03-01,2022-02-28 00:00:00,2021-01-18,active,2022-02-28 00:00:00,2020-10-01,False,63.58,22.75,0.1,2.0,65.58,22.85,96.64,34.8,89.7,19.503,3.3470000000000013,-24.120000000000005,91.7,19.599999999999998,,,6.94,15.3
